赛事名称,赛事阶段,赛事日期,主队,主队进球,客队进球,客队,比分(m比n),点球大战比分(如有),相关链接,主-客,单场进球数
S7秋季赛,小组赛第二轮,2025.12.28,绝区零·民间联合队,2,0,深空之眼,2比0,,DAY4,2,2
S7秋季赛,小组赛第二轮,2025.12.28,原神·稻妻,1,1,BanGDream!,1比1,,DAY4,0,2
S7秋季赛,小组赛第二轮,2025.12.28,仙舟联盟,3,6,少女乐队联,3比6,,DAY4,-3,9
S7秋季赛,小组赛第三轮,2026.01.01,卡拉彼丘,1,1,世界计划,1比1,,DAY5,0,2
S7秋季赛,小组赛第三轮,2026.01.01,Love Live!,2,0,原神·璃月,2比0,,DAY5,2,2
S7秋季赛,小组赛第三轮,2026.01.01,原神·须弥,2,3,赛马娘·学院,2比3,,DAY5,-1,5
S7秋季赛,小组赛第三轮,2026.01.01,战双帕弥什,0,1,少女前线：民间联合,0比1,,DAY5,-1,1
S7秋季赛,小组赛第三轮,2026.01.01,原神·蒙德,1,2,碧蓝航线,1比2,,DAY5,-1,3
S7秋季赛,小组赛第三轮,2026.01.01,蔚蓝档案,4,3,崩坏3：逐火十三英桀,4比3,,DAY5,1,7
S7秋季赛,小组赛第三轮,2026.01.01,赛马娘·舞台,1,3,贝洛伯格星穹空间站,1比3,,DAY5,-2,4
S7秋季赛,小组赛第三轮,2026.01.01,绝区零·艾城,0,2,進撃の巨人,0比2,,DAY5,-2,2
S7秋季赛,小组赛第三轮,2026.01.02,少女前线：战术小队,1,4,翁法罗斯,1比4,,DAY6,-3,5
S7秋季赛,小组赛第三轮,2026.01.02,崩坏3：洛星,2,1,真三国无双女将队,2比1,,DAY6,1,3
S7秋季赛,小组赛第三轮,2026.01.02,明日方舟,3,2,原神·枫丹,3比2,,DAY6,1,5
S7秋季赛,小组赛第三轮,2026.01.02,赛马娘·决胜,0,3,匹诺康尼联队,0比3,,DAY6,-3,3
S7秋季赛,小组赛第三轮,2026.01.02,深空之眼,1,1,原神·纳塔,1比1,,DAY6,0,2
S7秋季赛,小组赛第三轮,2026.01.02,绝区零·民间联合队,2,1,崩坏3：天命,2比1,,DAY6,1,3
S7秋季赛,小组赛第三轮,2026.01.02,少女乐队联,1,3,BanGDream!,1比3,,DAY6,-2,4
S7秋季赛,小组赛第三轮,2026.01.02,仙舟联盟,0,1,原神·稻妻,0比1,,DAY7,-1,1
S7秋季赛,小组赛第四轮,2026.01.03,Love Live!,1,1,世界计划,1比1,,DAY7,0,2
S7秋季赛,小组赛第四轮,2026.01.03,原神·璃月,3,0,卡拉彼丘,3比0,,DAY7,3,3
S7秋季赛,小组赛第四轮,2026.01.03,战双帕弥什,3,1,赛马娘·学院,3比1,,DAY7,2,4
S7秋季赛,小组赛第四轮,2026.01.03,少女前线：民间联合,2,0,原神·须弥,2比0,,DAY7,2,2
S7秋季赛,小组赛第四轮,2026.01.03,蔚蓝档案,2,2,碧蓝航线,2比2,,DAY7,0,4
S7秋季赛,小组赛第四轮,2026.01.03,崩坏3：逐火十三英桀,0,1,原神·蒙德,0比1,,DAY7,-1,1
S7秋季赛,小组赛第四轮,2026.01.03,绝区零·艾城,1,1,贝洛伯格星穹空间站,1比1,,DAY7,0,2
S7秋季赛,小组赛第四轮,2026.01.03,進撃の巨人,1,4,赛马娘·舞台,1比4,,DAY7,-3,5
S7秋季赛,小组赛第四轮,2026.01.09,崩坏3：洛星,1,1,翁法罗斯,1比1,,DAY8,0,2
S7秋季赛,小组赛第四轮,2026.01.09,真三国无双女将队,1,3,少女前线：战术小队,1比3,,DAY8,-2,4
S7秋季赛,小组赛第四轮,2026.01.09,赛马娘·决胜,2,2,原神·枫丹,2比2,,DAY8,0,4
S7秋季赛,小组赛第四轮,2026.01.09,匹诺康尼联队,5,1,明日方舟,5比1,,DAY8,4,6
S7秋季赛,小组赛第四轮,2026.01.09,绝区零·民间联合队,2,1,原神·纳塔,2比1,,DAY8,1,3
S7秋季赛,小组赛第四轮,2026.01.09,崩坏3：天命,0,1,深空之眼,0比1,,DAY8,-1,1
S7秋季赛,小组赛第四轮,2026.01.09,仙舟联盟,2,0,BanGDream!,2比0,,DAY8,2,2
S7秋季赛,小组赛第四轮,2026.01.09,原神·稻妻,3,2,少女乐队联,3比2,,DAY8,1,5
S7秋季赛,小组赛第五轮,2026.01.10,世界计划,3,1,原神·璃月,3比1,,DAY9,2,4
S7秋季赛,小组赛第五轮,2026.01.10,卡拉彼丘,1,3,Love Live!,1比3,,DAY9,-2,4
S7秋季赛,小组赛第五轮,2026.01.10,赛马娘·学院,3,5,少女前线：民间联合,3比5,,DAY9,-2,8
S7秋季赛,小组赛第五轮,2026.01.10,原神·须弥,3,2,战双帕弥什,3比2,,DAY9,1,5
S7秋季赛,小组赛第五轮,2026.01.10,碧蓝航线,0,1,崩坏3：逐火十三英桀,0比1,,DAY9,-1,1
S7秋季赛,小组赛第五轮,2026.01.10,原神·蒙德,3,5,蔚蓝档案,3比5,,DAY9,-2,8
S7秋季赛,小组赛第五轮,2026.01.10,贝洛伯格星穹空间站,3,0,進撃の巨人,3比0,,DAY9,3,3
S7秋季赛,小组赛第五轮,2026.01.10,赛马娘·舞台,4,1,绝区零·艾城,4比1,,DAY9,3,5
S7秋季赛,小组赛第五轮,2026.01.11,翁法罗斯,1,2,真三国无双女将队,1比2,,DAY10,-1,3
S7秋季赛,小组赛第五轮,2026.01.11,少女前线：战术小队,2,3,崩坏3：洛星,2比3,,DAY10,-1,5
S7秋季赛,小组赛第五轮,2026.01.11,原神·枫丹,3,3,匹诺康尼联队,3比3,,DAY10,0,6
S7秋季赛,小组赛第五轮,2026.01.11,明日方舟,7,0,赛马娘·决胜,7比0,,DAY10,7,7
S7秋季赛,小组赛第五轮,2026.01.11,原神·纳塔,5,0,崩坏3：天命,5比0,,DAY10,5,5
S7秋季赛,小组赛第五轮,2026.01.11,深空之眼,2,2,绝区零·民间联合队,2比2,,DAY10,0,4
S7秋季赛,小组赛第五轮,2026.01.11,BanGDream!,1,3,原神·稻妻,1比3,,DAY10,-2,4
S7秋季赛,小组赛第五轮,2026.01.11,少女乐队联,1,3,仙舟联盟,1比3,,DAY10,-2,4
S7秋季赛,小组赛第六轮,2026.01.15,世界计划,1,2,卡拉彼丘,1比2,,DAY11,-1,3
S7秋季赛,小组赛第六轮,2026.01.15,原神·璃月,1,3,Love Live!,1比3,,DAY11,-2,4
S7秋季赛,小组赛第六轮,2026.01.15,赛马娘·学院,0,0,原神·须弥,0比0,,DAY11,0,0
S7秋季赛,小组赛第六轮,2026.01.15,少女前线：民间联合,0,3,战双帕弥什,0比3,,DAY11,-3,3
S7秋季赛,小组赛第六轮,2026.01.15,碧蓝航线,2,2,原神·蒙德,2比2,,DAY11,0,4
S7秋季赛,小组赛第六轮,2026.01.15,崩坏3：逐火十三英桀,1,3,蔚蓝档案,1比3,,DAY11,-2,4
S7秋季赛,小组赛第六轮,2026.01.15,贝洛伯格星穹空间站,1,0,赛马娘·舞台,1比0,,DAY11,1,1
S7秋季赛,小组赛第六轮,2026.01.15,進撃の巨人,1,5,绝区零·艾城,1比5,,DAY11,-4,6
S7秋季赛,小组赛第六轮,2026.01.16,翁法罗斯,2,1,少女前线：战术小队,2比1,,DAY12,1,3
S7秋季赛,小组赛第六轮,2026.01.16,真三国无双女将队,0,3,崩坏3：洛星,0比3,,DAY12,-3,3
S7秋季赛,小组赛第六轮,2026.01.16,原神·枫丹,2,4,明日方舟,2比4,,DAY12,-2,6
S7秋季赛,小组赛第六轮,2026.01.16,匹诺康尼联队,3,1,赛马娘·决胜,3比1,,DAY12,2,4
S7秋季赛,小组赛第六轮,2026.01.16,原神·纳塔,1,2,深空之眼,1比2,,DAY12,-1,3
S7秋季赛,小组赛第六轮,2026.01.16,崩坏3：天命,3,2,绝区零·民间联合队,3比2,,DAY12,1,5
S7秋季赛,小组赛第六轮,2026.01.16,BanGDream!,3,2,少女乐队联,3比2,,DAY12,1,5
S7秋季赛,小组赛第六轮,2026.01.16,原神·稻妻,2,1,仙舟联盟,2比1,,DAY12,1,3
S7秋季赛,1/8决赛首回合,2026.01.17,少女前线：民间联合,5,2,世界计划,5比2,,DAY13,3,7
S7秋季赛,1/8决赛首回合,2026.01.17,赛马娘·学院,4,0,崩坏3：洛星,4比0,,DAY13,4,4
S7秋季赛,1/8决赛首回合,2026.01.17,Love Live!,2,1,赛马娘·舞台,2比1,,DAY13,1,3
S7秋季赛,1/8决赛首回合,2026.01.17,明日方舟,0,2,贝洛伯格星穹空间站,0比2,,DAY13,-2,2
S7秋季赛,1/8决赛首回合,2026.01.17,蔚蓝档案,2,1,翁法罗斯,2比1,,DAY13,1,3
S7秋季赛,1/8决赛首回合,2026.01.17,碧蓝航线,2,0,深空之眼,2比0,,DAY13,2,2
S7秋季赛,1/8决赛首回合,2026.01.17,原神·稻妻,2,3,BanGDream!,2比3,,DAY13,-1,5
S7秋季赛,1/8决赛首回合,2026.01.17,绝区零·民间联合队,1,1,匹诺康尼联队,1比1,,DAY13,0,2
S7秋季赛,1/8决赛次回合,2026.01.18,世界计划,6,0,少女前线：民间联合,6比0,,DAY14,6,6
S7秋季赛,1/8决赛次回合,2026.01.18,崩坏3：洛星,2,4,赛马娘·学院,2比4,,DAY14,-2,6
S7秋季赛,1/8决赛次回合,2026.01.18,赛马娘·舞台,4,3,Love Live!,4比3,0比3,DAY14,1,7
S7秋季赛,1/8决赛次回合,2026.01.18,贝洛伯格星穹空间站,0,2,明日方舟,0比2,7比8,DAY14,-2,2
S7秋季赛,1/8决赛次回合,2026.01.18,翁法罗斯,0,3,蔚蓝档案,0比3,,DAY14,-3,3
S7秋季赛,1/8决赛次回合,2026.01.18,深空之眼,1,0,碧蓝航线,1比0,,DAY14,1,1
S7秋季赛,1/8决赛次回合,2026.01.18,BanGDream!,1,1,原神·稻妻,1比1,,DAY14,0,2
S7秋季赛,1/8决赛次回合,2026.01.18,匹诺康尼联队,2,1,绝区零·民间联合队,2比1,,DAY14,1,3
S7秋季赛,1/4决赛首回合,2026.01.22,世界计划,2,1,赛马娘·学院,2比1,,DAY15,1,3
S7秋季赛,1/4决赛首回合,2026.01.22,Love Live!,2,3,明日方舟,2比3,,DAY15,-1,5
S7秋季赛,1/4决赛首回合,2026.01.22,蔚蓝档案,1,0,碧蓝航线,1比0,,DAY15,1,1
S7秋季赛,1/4决赛首回合,2026.01.22,BanGDream!,1,1,匹诺康尼联队,1比1,,DAY15,0,2
S7秋季赛,1/4决赛次回合,2026.01.22,赛马娘·学院,5,3,世界计划,5比3,,DAY15,2,8
S7秋季赛,1/4决赛次回合,2026.01.22,明日方舟,2,6,Love Live!,2比6,,DAY15,-4,8
S7秋季赛,1/4决赛次回合,2026.01.22,碧蓝航线,1,0,蔚蓝档案,1比0,1比3,DAY15,1,1
S7秋季赛,1/4决赛次回合,2026.01.22,匹诺康尼联队,2,1,BanGDream!,2比1,,DAY15,1,3
S7秋季赛,半决赛首回合,2026.01.23,赛马娘·学院,1,1,Love Live!,1比1,,DAY16,0,2
S7秋季赛,半决赛首回合,2026.01.23,蔚蓝档案,1,2,匹诺康尼联队,1比2,,DAY16,-1,3
S7秋季赛,半决赛次回合,2026.01.23,Love Live!,0,3,赛马娘·学院,0比3,,DAY16,-3,3
S7秋季赛,半决赛次回合,2026.01.23,匹诺康尼联队,0,0,蔚蓝档案,0比0,,DAY16,0,0
S7秋季赛,三四名决赛,2026.01.23,Love Live!,2,3,蔚蓝档案,2比3,,DAY16,-1,5
S7秋季赛,决赛,2026.01.23,赛马娘·学院,2,5,匹诺康尼联队,2比5,,DAY16,-3,7
S7冬季赛暨第五届大奖赛,小组赛第一轮,2026.01.30,原神·蒙德,2,4,Love Live!,2比4,N/A,DAY1,-2,6
S7冬季赛暨第五届大奖赛,小组赛第一轮,2026.01.30,贝洛伯格星穹空间站,3,2,赛马娘·舞台,3比2,N/A,DAY1,1,5
S7冬季赛暨第五届大奖赛,小组赛第一轮,2026.01.30,原神·稻妻,2,1,進撃の巨人,2比1,N/A,DAY1,1,3
S7冬季赛暨第五届大奖赛,小组赛第一轮,2026.01.30,明日方舟,4,1,少女乐队联,4比1,N/A,DAY1,3,5
S7冬季赛暨第五届大奖赛,小组赛第一轮,2026.01.30,原神·纳塔,4,4,崩坏3：逐火十三英桀,4比4,N/A,DAY1,0,8
S7冬季赛暨第五届大奖赛,小组赛第一轮,2026.01.30,世界计划,1,3,少女前线联队,1比3,N/A,DAY1,-2,4
S7冬季赛暨第五届大奖赛,小组赛第一轮,2026.01.31,绝区零,2,3,原神·须弥,2比3,N/A,DAY2,-1,5
S7冬季赛暨第五届大奖赛,小组赛第一轮,2026.01.31,赛马娘·决胜,2,2,仙舟联盟,2比2,N/A,DAY2,0,4
S7冬季赛暨第五届大奖赛,小组赛第一轮,2026.01.31,BanGDream!,1,2,翁法罗斯,1比2,N/A,DAY2,-1,3
S7冬季赛暨第五届大奖赛,小组赛第一轮,2026.01.31,战双帕弥什,2,1,原神·枫丹,2比1,N/A,DAY2,1,3
S7冬季赛暨第五届大奖赛,小组赛第一轮,2026.01.31,匹诺康尼联队,0,3,赛马娘·学院,0比3,N/A,DAY2,-3,3
S7冬季赛暨第五届大奖赛,小组赛第一轮,2026.01.31,原神·璃月,2,2,碧蓝航线,2比2,N/A,DAY2,0,4
S7冬季赛暨第五届大奖赛,小组赛第二轮,2026.02.01,赛马娘·舞台,0,3,原神·蒙德,0比3,N/A,DAY3,-3,3
S7冬季赛暨第五届大奖赛,小组赛第二轮,2026.02.01,Love Live!,1,1,贝洛伯格星穹空间站,1比1,N/A,DAY3,0,2
S7冬季赛暨第五届大奖赛,小组赛第二轮,2026.02.01,少女乐队联,0,1,原神·稻妻,0比1,N/A,DAY3,-1,1
S7冬季赛暨第五届大奖赛,小组赛第二轮,2026.02.01,進撃の巨人,9,1,明日方舟,9比1,N/A,DAY3,8,10
S7冬季赛暨第五届大奖赛,小组赛第二轮,2026.02.01,少女前线联队,1,5,原神·纳塔,1比5,N/A,DAY3,-4,6
S7冬季赛暨第五届大奖赛,小组赛第二轮,2026.02.01,崩坏3：逐火十三英桀,1,0,世界计划,1比0,N/A,DAY3,1,1
S7冬季赛暨第五届大奖赛,小组赛第二轮,2026.02.03,仙舟联盟,2,1,绝区零,2比1,N/A,DAY4,1,3
S7冬季赛暨第五届大奖赛,小组赛第二轮,2026.02.03,原神·须弥,1,1,赛马娘·决胜,1比1,N/A,DAY4,0,2
S7冬季赛暨第五届大奖赛,小组赛第二轮,2026.02.03,原神·枫丹,1,3,BanGDream!,1比3,N/A,DAY4,-2,4
S7冬季赛暨第五届大奖赛,小组赛第二轮,2026.02.03,翁法罗斯,1,0,战双帕弥什,1比0,N/A,DAY4,1,1
S7冬季赛暨第五届大奖赛,小组赛第二轮,2026.02.03,碧蓝航线,2,2,匹诺康尼联队,2比2,N/A,DAY4,0,4
S7冬季赛暨第五届大奖赛,小组赛第二轮,2026.02.03,赛马娘·学院,1,3,原神·璃月,1比3,N/A,DAY4,-2,4
S7冬季赛暨第五届大奖赛,小组赛第三轮,2026.02.04,贝洛伯格星穹空间站,5,2,原神·蒙德,5比2,N/A,DAY5,3,7
S7冬季赛暨第五届大奖赛,小组赛第三轮,2026.02.04,Love Live!,1,1,赛马娘·舞台,1比1,N/A,DAY5,0,2
S7冬季赛暨第五届大奖赛,小组赛第三轮,2026.02.04,明日方舟,0,1,原神·稻妻,0比1,N/A,DAY5,-1,1
S7冬季赛暨第五届大奖赛,小组赛第三轮,2026.02.04,進撃の巨人,1,3,少女乐队联,1比3,N/A,DAY5,-2,4
S7冬季赛暨第五届大奖赛,小组赛第三轮,2026.02.04,世界计划,1,2,原神·纳塔,1比2,N/A,DAY5,-1,3
S7冬季赛暨第五届大奖赛,小组赛第三轮,2026.02.04,崩坏3：逐火十三英桀,0,3,少女前线联队,0比3,N/A,DAY5,-3,3
S7冬季赛暨第五届大奖赛,小组赛第三轮,2026.02.05,赛马娘·决胜,1,3,绝区零,1比3,N/A,DAY6,-2,4
S7冬季赛暨第五届大奖赛,小组赛第三轮,2026.02.05,原神·须弥,6,0,仙舟联盟,6比0,N/A,DAY6,6,6
S7冬季赛暨第五届大奖赛,小组赛第三轮,2026.02.05,战双帕弥什,3,3,BanGDream!,3比3,N/A,DAY6,0,6
S7冬季赛暨第五届大奖赛,小组赛第三轮,2026.02.05,翁法罗斯,1,2,原神·枫丹,1比2,N/A,DAY6,-1,3
S7冬季赛暨第五届大奖赛,小组赛第三轮,2026.02.05,原神·璃月,1,0,匹诺康尼联队,1比0,N/A,DAY6,1,1
S7冬季赛暨第五届大奖赛,小组赛第三轮,2026.02.05,赛马娘·学院,3,1,碧蓝航线,3比1,N/A,DAY6,2,4
S7冬季赛暨第五届大奖赛,小组赛第四轮,2026.02.06,Love Live!,4,2,原神·蒙德,4比2,N/A,DAY7,2,6
S7冬季赛暨第五届大奖赛,小组赛第四轮,2026.02.06,赛马娘·舞台,2,6,贝洛伯格星穹空间站,2比6,N/A,DAY7,-4,8
S7冬季赛暨第五届大奖赛,小组赛第四轮,2026.02.06,進撃の巨人,2,2,原神·稻妻,2比2,N/A,DAY7,0,4
S7冬季赛暨第五届大奖赛,小组赛第四轮,2026.02.06,少女乐队联,6,1,明日方舟,6比1,N/A,DAY7,5,7
S7冬季赛暨第五届大奖赛,小组赛第四轮,2026.02.06,崩坏3：逐火十三英桀,0,3,原神·纳塔,0比3,N/A,DAY7,-3,3
S7冬季赛暨第五届大奖赛,小组赛第四轮,2026.02.06,少女前线联队,2,2,世界计划,2比2,N/A,DAY7,0,4
S7冬季赛暨第五届大奖赛,小组赛第四轮,2026.02.07,原神·须弥,5,0,绝区零,5比0,N/A,DAY8,5,5
S7冬季赛暨第五届大奖赛,小组赛第四轮,2026.02.07,仙舟联盟,2,4,赛马娘·决胜,2比4,N/A,DAY8,-2,6
S7冬季赛暨第五届大奖赛,小组赛第四轮,2026.02.07,翁法罗斯,2,4,BanGDream!,2比4,N/A,DAY8,-2,6
S7冬季赛暨第五届大奖赛,小组赛第四轮,2026.02.07,原神·枫丹,3,1,战双帕弥什,3比1,N/A,DAY8,2,4
S7冬季赛暨第五届大奖赛,小组赛第四轮,2026.02.07,赛马娘·学院,2,6,匹诺康尼联队,2比6,N/A,DAY8,-4,8
S7冬季赛暨第五届大奖赛,小组赛第四轮,2026.02.07,碧蓝航线,2,0,原神·璃月,2比0,N/A,DAY8,2,2
S7冬季赛暨第五届大奖赛,小组赛第五轮,2026.02.08,原神·蒙德,4,6,赛马娘·舞台,4比6,N/A,DAY9,-2,10
S7冬季赛暨第五届大奖赛,小组赛第五轮,2026.02.08,贝洛伯格星穹空间站,3,1,Love Live!,3比1,N/A,DAY9,2,4
S7冬季赛暨第五届大奖赛,小组赛第五轮,2026.02.08,原神·稻妻,2,7,少女乐队联,2比7,N/A,DAY9,-5,9
S7冬季赛暨第五届大奖赛,小组赛第五轮,2026.02.08,明日方舟,6,6,進撃の巨人,6比6,N/A,DAY9,0,12
S7冬季赛暨第五届大奖赛,小组赛第五轮,2026.02.08,原神·纳塔,7,4,少女前线联队,7比4,N/A,DAY9,3,11
S7冬季赛暨第五届大奖赛,小组赛第五轮,2026.02.08,世界计划,4,3,崩坏3：逐火十三英桀,4比3,N/A,DAY9,1,7
S7冬季赛暨第五届大奖赛,小组赛第五轮,2026.02.10,绝区零,0,1,仙舟联盟,0比1,N/A,DAY10,-1,1
S7冬季赛暨第五届大奖赛,小组赛第五轮,2026.02.10,赛马娘·决胜,1,0,原神·须弥,1比0,N/A,DAY10,1,1
S7冬季赛暨第五届大奖赛,小组赛第五轮,2026.02.10,BanGDream!,5,3,原神·枫丹,5比3,N/A,DAY10,2,8
S7冬季赛暨第五届大奖赛,小组赛第五轮,2026.02.10,战双帕弥什,2,7,翁法罗斯,2比7,N/A,DAY10,-5,9
S7冬季赛暨第五届大奖赛,小组赛第五轮,2026.02.10,匹诺康尼联队,6,2,碧蓝航线,6比2,N/A,DAY10,4,8
S7冬季赛暨第五届大奖赛,小组赛第五轮,2026.02.10,原神·璃月,3,6,赛马娘·学院,3比6,N/A,DAY10,-3,9
S7冬季赛暨第五届大奖赛,小组赛第六轮,2026.02.11,原神·蒙德,1,2,贝洛伯格星穹空间站,1比2,N/A,DAY11,-1,3
S7冬季赛暨第五届大奖赛,小组赛第六轮,2026.02.11,赛马娘·舞台,0,2,Love Live!,0比2,N/A,DAY11,-2,2
S7冬季赛暨第五届大奖赛,小组赛第六轮,2026.02.11,原神·稻妻,0,2,明日方舟,0比2,N/A,DAY11,-2,2
S7冬季赛暨第五届大奖赛,小组赛第六轮,2026.02.11,少女乐队联,7,0,進撃の巨人,7比0,N/A,DAY11,7,7
S7冬季赛暨第五届大奖赛,小组赛第六轮,2026.02.11,原神·纳塔,0,0,世界计划,0比0,N/A,DAY11,0,0
S7冬季赛暨第五届大奖赛,小组赛第六轮,2026.02.11,少女前线联队,2,2,崩坏3：逐火十三英桀,2比2,N/A,DAY11,0,4
S7冬季赛暨第五届大奖赛,小组赛第六轮,2026.02.12,绝区零,1,1,赛马娘·决胜,1比1,N/A,DAY12,0,2
S7冬季赛暨第五届大奖赛,小组赛第六轮,2026.02.12,仙舟联盟,3,1,原神·须弥,3比1,N/A,DAY12,2,4
S7冬季赛暨第五届大奖赛,小组赛第六轮,2026.02.12,BanGDream!,1,2,战双帕弥什,1比2,N/A,DAY12,-1,3
S7冬季赛暨第五届大奖赛,小组赛第六轮,2026.02.12,原神·枫丹,1,2,翁法罗斯,1比2,N/A,DAY12,-1,3
S7冬季赛暨第五届大奖赛,小组赛第六轮,2026.02.12,匹诺康尼联队,0,1,原神·璃月,0比1,N/A,DAY12,-1,1
S7冬季赛暨第五届大奖赛,小组赛第六轮,2026.02.12,碧蓝航线,3,1,赛马娘·学院,3比1,N/A,DAY12,2,4
S7冬季赛暨第五届大奖赛,1/8决赛首回合,2026.02.17,贝洛伯格星穹空间站,1,2,赛马娘·学院,1比2,N/A,DAY13,-1,3
S7冬季赛暨第五届大奖赛,1/8决赛首回合,2026.02.17,少女乐队联,3,2,碧蓝航线,3比2,N/A,DAY13,1,5
S7冬季赛暨第五届大奖赛,1/8决赛首回合,2026.02.17,原神·纳塔,2,1,战双帕弥什,2比1,N/A,DAY13,1,3
S7冬季赛暨第五届大奖赛,1/8决赛首回合,2026.02.17,Love Live!,0,1,仙舟联盟,0比1,N/A,DAY13,-1,1
S7冬季赛暨第五届大奖赛,1/8决赛首回合,2026.02.17,原神·须弥,2,2,明日方舟,2比2,N/A,DAY13,0,4
S7冬季赛暨第五届大奖赛,1/8决赛首回合,2026.02.17,BanGDream!,2,3,少女前线联队,2比3,N/A,DAY13,-1,5
S7冬季赛暨第五届大奖赛,1/8决赛首回合,2026.02.17,翁法罗斯,2,2,原神·稻妻,2比2,N/A,DAY13,0,4
S7冬季赛暨第五届大奖赛,1/8决赛首回合,2026.02.17,原神·璃月,2,0,赛马娘·决胜,2比0,N/A,DAY13,2,2
S7冬季赛暨第五届大奖赛,1/8决赛次回合,2026.02.18,赛马娘·学院,2,1,贝洛伯格星穹空间站,2比1,N/A,DAY14,1,3
S7冬季赛暨第五届大奖赛,1/8决赛次回合,2026.02.18,碧蓝航线,1,0,少女乐队联,1比0,5比6,DAY14,1,1
S7冬季赛暨第五届大奖赛,1/8决赛次回合,2026.02.18,战双帕弥什,3,3,原神·纳塔,3比3,N/A,DAY14,0,6
S7冬季赛暨第五届大奖赛,1/8决赛次回合,2026.02.18,仙舟联盟,0,2,Love Live!,0比2,N/A,DAY14,-2,2
S7冬季赛暨第五届大奖赛,1/8决赛次回合,2026.02.18,明日方舟,0,2,原神·须弥,0比2,N/A,DAY14,-2,2
S7冬季赛暨第五届大奖赛,1/8决赛次回合,2026.02.18,少女前线联队,4,2,BanGDream!,4比2,N/A,DAY14,2,6
S7冬季赛暨第五届大奖赛,1/8决赛次回合,2026.02.18,原神·稻妻,0,2,翁法罗斯,0比2,N/A,DAY14,-2,2
S7冬季赛暨第五届大奖赛,1/8决赛次回合,2026.02.18,赛马娘·决胜,1,4,原神·璃月,1比4,N/A,DAY14,-3,5
S7冬季赛暨第五届大奖赛,1/4决赛首回合,2026.02.20,赛马娘·学院,4,1,少女乐队联,4比1,N/A,DAY15,3,5
S7冬季赛暨第五届大奖赛,1/4决赛首回合,2026.02.20,原神·纳塔,1,2,Love Live!,1比2,N/A,DAY15,-1,3
S7冬季赛暨第五届大奖赛,1/4决赛首回合,2026.02.20,原神·须弥,2,2,少女前线联队,2比2,N/A,DAY15,0,4
S7冬季赛暨第五届大奖赛,1/4决赛首回合,2026.02.20,翁法罗斯,2,0,原神·璃月,2比0,N/A,DAY15,2,2
S7冬季赛暨第五届大奖赛,1/4决赛次回合,2026.02.20,少女乐队联,2,2,赛马娘·学院,2比2,N/A,DAY15,0,4
S7冬季赛暨第五届大奖赛,1/4决赛次回合,2026.02.20,Love Live!,1,3,原神·纳塔,1比3,N/A,DAY15,-2,4
S7冬季赛暨第五届大奖赛,1/4决赛次回合,2026.02.20,少女前线联队,1,3,原神·须弥,1比3,N/A,DAY15,-2,4
S7冬季赛暨第五届大奖赛,1/4决赛次回合,2026.02.20,原神·璃月,1,2,翁法罗斯,1比2,N/A,DAY15,-1,3
S7冬季赛暨第五届大奖赛,半决赛首回合,2026.02.22,赛马娘·学院,0,3,原神·纳塔,0比3,N/A,DAY16,-3,3
S7冬季赛暨第五届大奖赛,半决赛首回合,2026.02.22,原神·须弥,2,1,翁法罗斯,2比1,N/A,DAY16,1,3
S7冬季赛暨第五届大奖赛,半决赛次回合,2026.02.22,原神·纳塔,2,2,赛马娘·学院,2比2,N/A,DAY16,0,4
S7冬季赛暨第五届大奖赛,半决赛次回合,2026.02.22,翁法罗斯,1,3,原神·须弥,1比3,N/A,DAY16,-2,4
S7冬季赛暨第五届大奖赛,三四名决赛,2026.02.22,赛马娘·学院,2,0,翁法罗斯,2比0,N/A,DAY16,2,2
S7冬季赛暨第五届大奖赛,决赛,2026.02.22,原神·纳塔,2,2,原神·须弥,2比2,3比2,夺冠庆典,0,4
S8春季赛,小组赛第一轮,2026.03.01,原神·枫丹,2,1,進撃の巨人,2比1,,DAY1,1,3
S8春季赛,小组赛第一轮,2026.03.01,崩坏3：天命,2,2,真三国无双女将队,2比2,,DAY1,0,4
S8春季赛,小组赛第一轮,2026.03.01,仙舟联盟,0,1,原神·璃月,0比1,,DAY1,-1,1
S8春季赛,小组赛第一轮,2026.03.01,蔚蓝档案,5,4,绝区零·艾城,5比4,,DAY1,1,9
S8春季赛,小组赛第一轮,2026.03.01,匹诺康尼联队,2,1,少女前线：民间联合,2比1,,DAY1,1,3
S8春季赛,小组赛第一轮,2026.03.01,赛马娘·舞台,1,4,深空之眼,1比4,,DAY1,-3,5
S8春季赛,小组赛第一轮,2026.03.01,原神·须弥,0,2,贝洛伯格星穹空间站,0比2,,DAY1,-2,2
S8春季赛,小组赛第一轮,2026.03.01,崩坏3：逐火十三英桀,1,0,战双帕弥什,1比0,,DAY1,1,1
